KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T000846001,T000846002,T000846003,T000846004,T000846005,T000846006,T000846007,T000846008,T000846009,T000846010,T000846011,T000846012,T000846013,T000846014,T000846015,T000846016,T000846017,T000846018,T000846019,T000846020,T000846021,T000846022,T000846023,T000846024,T000846025,T000846026,T000846027,T000846028,T000846029,T000846030,T000846031,T000846032,T000846033,T000846034,T000846035,T000846036,T000846037,T000846038,T000846039,T000846040,T000846041
52405189,0,,,194,97,97,22,14,8,172,83,89,94,53,41,166,80,86,78,30,48,35,11,24,2,2,0,73,73,21,22,10,10,6,3,1,51,35,16,6,54,0,18,11
52405191,1,,52405181;52405182,39,19,20,4,1,3,45,22,23,25,15,10,44,22,22,20,7,13,12,3,9,1,0,1,17,17,8,7,3,3,0,1,0,14,9,5,0,14,1,3,2
52405192,0,,,13,7,6,1,1,0,12,6,6,4,2,2,12,6,6,8,4,4,4,2,2,0,0,0,6,5,1,2,1,1,0,0,0,4,3,1,0,5,0,1,2
52405196,0,,,83,63,20,3,1,2,80,62,18,68,56,12,80,62,18,12,6,6,6,3,3,0,0,0,10,9,2,1,3,2,1,0,0,7,2,5,0,8,0,2,1
52405197,0,,,98,55,43,7,4,3,91,51,40,43,25,18,90,51,39,48,26,22,20,10,10,1,0,1,40,39,12,12,8,4,2,1,0,27,19,8,2,32,0,9,7
52405198,0,,,117,61,56,12,5,7,105,56,49,65,40,25,99,51,48,40,16,24,24,8,16,0,0,0,39,39,9,11,5,5,4,4,1,30,16,14,2,26,0,4,5
52405199,0,,,68,31,37,3,0,3,65,31,34,33,16,17,62,29,33,32,15,17,16,9,7,0,0,0,28,28,8,12,2,2,2,2,0,20,14,6,0,22,0,7,7
52405252,2,52405262,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52405260,0,,,707,317,390,58,17,41,649,300,349,330,168,162,630,292,338,319,132,187,180,66,114,3,0,3,300,300,97,97,51,28,17,5,5,202,138,64,12,219,2,65,54
52405261,0,,,365,181,184,16,8,8,349,173,176,180,100,80,340,170,170,169,73,96,96,37,59,0,0,0,150,150,32,64,30,13,7,1,3,117,85,32,1,115,0,26,29
52405262,1,,52405252,516,250,266,37,18,19,481,233,248,252,133,119,459,218,241,229,100,129,118,41,77,3,0,3,201,201,48,69,42,25,5,11,2,153,102,51,6,155,1,37,32
52405263,0,,,61,35,26,4,3,1,57,32,25,35,20,15,56,31,25,22,12,10,8,4,4,0,0,0,24,24,6,7,6,3,1,1,0,17,11,6,1,17,0,5,1
52405265,0,,,66,36,30,6,2,4,60,34,26,33,22,11,57,31,26,27,12,15,12,7,5,0,0,0,34,34,16,12,2,1,2,1,0,17,14,3,0,19,6,6,6
52405270,0,,,34,19,15,3,3,0,30,16,14,12,6,6,29,16,13,18,10,8,8,5,3,0,0,0,14,14,3,5,4,1,1,0,0,11,9,2,0,12,0,2,5
52405271,0,,,52,23,29,5,3,2,47,20,27,26,12,14,44,19,25,21,8,13,13,6,7,1,0,1,19,19,5,4,4,4,1,1,0,14,8,6,3,14,0,4,2
52405272,0,,,75,40,35,4,3,1,71,37,34,53,31,22,58,30,28,18,6,12,11,4,7,0,0,0,37,37,18,9,3,5,2,0,0,19,16,3,1,14,4,3,2
52405273,0,,,531,258,273,44,19,25,487,239,248,272,145,127,466,230,236,215,94,121,116,43,73,2,0,2,220,220,77,63,40,17,9,7,7,142,99,43,16,150,13,42,35
52405274,0,,,80,38,42,4,1,3,76,37,39,51,28,23,73,35,38,25,9,16,15,5,10,0,0,0,31,31,6,11,8,3,2,1,0,25,17,8,0,18,0,3,4
52405275,0,,,2547,1277,1270,210,108,102,2337,1169,1168,1356,732,624,2193,1074,1119,981,437,544,498,192,306,48,22,26,1250,1249,599,319,157,90,46,30,8,646,487,159,51,691,173,229,166
52405276,0,,,247,118,129,21,10,11,226,108,118,122,61,61,217,104,113,104,47,57,57,23,34,0,0,0,105,105,36,30,22,8,4,2,3,69,50,19,4,66,6,16,15
52405280,0,,,210,108,102,21,13,8,189,95,94,110,61,49,175,89,86,79,34,45,40,15,25,0,0,0,73,73,15,24,13,9,5,2,5,58,40,18,3,52,0,8,15
52405281,0,,,193,80,113,17,4,13,176,76,100,97,38,59,170,75,95,79,38,41,34,14,20,2,2,0,81,81,21,34,11,8,4,2,1,60,48,12,4,56,0,14,21
52405282,0,,,128,64,64,7,2,5,121,62,59,64,34,30,119,60,59,57,28,29,19,11,8,1,1,0,60,60,24,19,8,5,2,2,0,35,26,9,3,43,0,16,12
52405283,0,,,390,208,182,26,15,11,364,193,171,208,128,80,333,171,162,156,65,91,87,32,55,0,0,0,171,171,67,48,19,24,8,4,1,102,69,33,5,110,16,30,29
52405284,0,,,725,444,281,39,21,18,685,422,263,487,333,154,587,344,243,198,89,109,111,41,70,2,1,1,457,457,321,68,33,19,9,2,5,135,102,33,13,139,163,44,36
52405285,0,,,2511,1358,1153,217,104,113,2291,1252,1039,1516,911,605,2026,1061,965,775,341,434,387,151,236,29,15,14,1434,1431,872,307,126,67,42,13,4,552,471,81,60,512,365,192,143
52405286,0,,,638,337,301,39,23,16,599,314,285,351,208,143,553,278,275,248,106,142,136,54,82,2,1,1,276,276,109,77,32,30,15,8,5,165,115,50,10,169,31,39,39
52405290,0,,,137,74,63,1,1,0,136,73,63,74,43,31,133,70,63,62,30,32,33,12,21,0,0,0,58,58,15,18,15,9,1,0,0,43,29,14,1,46,0,12,5
52405291,0,,,93,46,47,6,3,3,87,43,44,41,24,17,85,42,43,46,19,27,27,10,17,0,0,0,36,36,11,8,8,4,4,1,0,25,15,10,2,31,0,10,3
52405292,0,,,70,32,38,7,2,5,63,30,33,37,15,22,61,29,32,26,15,11,11,6,5,0,0,0,26,26,5,12,3,2,2,1,1,21,16,5,1,20,0,4,8
52405293,0,,,52,31,21,5,2,3,47,29,18,28,19,9,43,25,18,19,10,9,5,2,3,0,0,0,27,27,14,7,2,2,2,0,0,13,10,3,2,14,4,6,3
52405294,0,,,509,318,191,59,25,34,450,293,157,383,269,114,382,234,148,67,24,43,31,9,22,2,0,2,297,297,203,31,24,27,9,2,1,94,74,20,14,47,136,9,13
52405295,0,,,836,507,329,75,37,38,761,470,291,654,426,228,641,380,261,107,44,63,45,13,32,19,15,4,529,528,379,64,43,29,9,3,1,148,134,14,21,79,219,26,19
52405296,0,,,532,300,232,32,18,14,500,282,218,328,208,120,449,240,209,172,74,98,87,32,55,3,1,2,284,284,165,56,24,20,13,4,2,119,79,40,8,129,66,41,28
52406004,1,,52406014,43,21,22,0,0,0,49,23,26,25,13,12,48,23,25,24,10,14,13,5,8,6,3,3,18,18,10,8,3,2,0,1,0,13,8,5,0,17,1,6,6
52406010,0,,,234,64,170,0,0,0,234,64,170,0,0,0,234,64,170,234,64,170,211,54,157,0,0,0,32,30,0,30,0,0,0,0,0,30,30,0,0,30,0,0,30
52406011,2,52406021,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406014,2,52406004,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,6,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406020,0,,,34,15,19,1,0,1,33,15,18,19,10,9,32,14,18,14,5,9,8,3,5,0,0,0,9,9,0,2,1,4,1,1,0,9,3,6,0,8,0,0,0
52406021,1,,52406011,26,12,14,2,0,2,32,15,17,20,10,10,29,13,16,12,5,7,7,2,5,0,0,0,10,10,3,3,4,0,1,0,1,9,5,4,0,8,0,2,1
52406024,0,,,15,10,5,0,0,0,15,10,5,7,5,2,15,10,5,8,5,3,5,3,2,0,0,0,6,6,1,2,2,1,0,0,0,5,5,0,0,5,0,1,1
52406025,0,,,25,11,14,1,0,1,24,11,13,11,7,4,21,9,12,13,4,9,10,3,7,0,0,0,10,10,5,1,2,0,0,2,0,5,3,2,0,9,0,4,1
52406026,0,,,8,4,4,0,0,0,8,4,4,5,3,2,7,3,4,3,1,2,2,0,2,0,0,0,4,4,1,2,1,0,0,0,0,3,3,0,0,3,0,1,1
52406031,0,,,107,55,52,7,6,1,100,49,51,53,28,25,94,49,45,47,21,26,31,16,15,0,0,0,33,33,4,9,6,4,9,1,0,29,16,13,2,28,0,3,7
52406032,1,,52406033,21,8,13,3,0,3,26,12,14,12,4,8,25,11,14,14,8,6,4,1,3,0,0,0,7,7,2,4,0,2,1,1,0,8,4,4,1,8,0,2,3
52406033,2,52406032,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406035,0,,,20,8,12,0,0,0,20,8,12,13,4,9,17,8,9,7,4,3,4,2,2,1,0,1,7,7,1,2,1,3,0,0,0,6,4,2,0,5,0,1,1
52406041,0,,,77,37,40,4,2,2,73,35,38,43,23,20,69,34,35,30,12,18,16,6,10,1,0,1,28,28,4,10,7,4,2,1,0,24,18,6,1,20,0,2,5
52406043,0,,,37,18,19,10,5,5,27,13,14,14,8,6,26,12,14,13,5,8,4,1,3,0,0,0,10,10,2,2,1,3,0,0,2,8,5,3,2,9,0,2,1
52406045,0,,,58,27,31,3,1,2,55,26,29,38,19,19,55,26,29,17,7,10,12,4,8,0,0,0,16,16,0,3,6,4,1,1,1,16,9,7,1,12,0,0,1
52406051,0,,,79,38,41,8,5,3,71,33,38,38,18,20,69,32,37,33,15,18,18,7,11,0,0,0,24,24,1,11,5,3,1,0,3,23,14,9,2,19,0,1,6
52406052,0,,,110,55,55,4,1,3,106,54,52,61,35,26,101,50,51,45,19,26,24,8,16,0,0,0,43,43,10,14,7,9,3,0,0,33,19,14,0,28,0,5,6
52406055,0,,,26,15,11,0,0,0,26,15,11,14,9,5,26,15,11,12,6,6,4,1,3,0,0,0,11,11,2,5,3,0,1,0,0,8,6,2,0,8,0,2,3
52406056,2,52406066,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406060,2,52406061,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406061,1,,52406060,115,56,59,12,9,3,110,50,60,70,35,35,110,50,60,40,15,25,21,7,14,0,0,0,37,37,6,11,13,5,3,1,2,34,18,16,5,30,0,3,4
52406062,0,,,89,40,49,10,6,4,79,34,45,38,18,20,79,34,45,41,16,25,19,6,13,0,0,0,34,34,9,11,6,3,3,1,1,25,15,10,1,28,0,7,5
52406065,0,,,49,25,24,5,2,3,44,23,21,24,15,9,43,22,21,20,8,12,15,5,10,1,0,1,17,17,1,6,6,2,2,0,0,16,11,5,1,15,0,1,2
52406066,1,,52406056,23,12,11,2,1,1,24,12,12,10,5,5,24,12,12,14,7,7,7,3,4,0,0,0,10,10,5,3,2,1,1,0,0,7,6,1,1,9,0,4,3
52406067,0,,,70,31,39,3,1,2,67,30,37,40,20,20,63,30,33,27,10,17,18,6,12,0,0,0,26,26,5,9,7,3,0,1,1,21,14,7,1,20,0,3,4
52406069,2,52406078,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406070,0,,,109,56,53,21,13,8,88,43,45,52,27,25,84,40,44,36,16,20,16,6,10,0,0,0,38,38,11,12,6,3,2,1,3,27,18,9,2,25,0,8,6
52406071,0,,,68,38,30,3,1,2,65,37,28,35,20,15,63,36,27,30,17,13,18,9,9,1,0,1,25,25,4,8,7,4,1,1,0,21,11,10,0,22,0,3,5
52406075,0,,,57,28,29,5,4,1,52,24,28,31,17,14,51,23,28,21,7,14,12,3,9,0,0,0,22,22,6,6,4,4,1,1,0,16,10,6,3,15,0,5,3
52406076,0,,,258,130,128,21,9,12,237,121,116,131,70,61,231,117,114,106,51,55,53,21,32,0,0,0,95,95,21,26,23,12,10,3,0,74,46,28,6,67,0,12,16
52406077,0,,,273,135,138,20,9,11,253,126,127,124,63,61,247,124,123,129,63,66,64,27,37,1,0,1,107,107,27,36,22,12,3,5,2,80,58,22,6,85,0,21,23
52406078,1,,52406069,232,119,113,18,12,6,221,110,111,124,63,61,215,107,108,97,47,50,55,21,34,3,1,2,83,83,16,26,22,4,9,5,2,68,44,24,4,64,0,8,18
52406079,0,,,212,105,107,10,5,5,202,100,102,103,56,47,192,94,98,99,44,55,52,19,33,0,0,0,83,83,21,29,13,11,4,5,0,60,41,19,2,68,0,17,16
52406080,0,,,79,40,39,5,3,2,74,37,37,44,20,24,72,35,37,30,17,13,15,5,10,1,0,1,29,29,5,9,10,2,1,1,1,24,19,5,1,23,0,2,4
52406085,0,,,70,36,34,2,1,1,68,35,33,41,21,20,68,35,33,27,14,13,14,6,8,0,0,0,27,27,5,9,7,4,2,0,0,22,13,9,1,18,0,2,3
52406086,0,,,138,68,70,11,5,6,127,63,64,69,36,33,121,60,61,58,27,31,34,19,15,0,0,0,44,44,5,17,5,7,6,2,2,38,24,14,1,34,0,4,11
52406087,1,,52406098,120,65,55,8,7,1,115,60,55,53,31,22,109,56,53,62,29,33,36,15,21,1,0,1,46,46,11,15,10,7,2,0,2,35,26,9,1,38,0,10,10
52406090,0,,,56,26,30,8,3,5,48,23,25,29,16,13,47,23,24,19,7,12,9,3,6,0,0,0,18,18,3,5,5,2,1,0,2,15,10,5,2,12,0,1,2
52406093,2,52406094,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406094,1,,52406093,165,80,85,11,6,5,158,75,83,81,39,42,153,73,80,77,36,41,29,8,21,0,0,0,60,60,10,22,12,10,5,1,1,51,31,20,4,51,0,9,14
52406095,0,,,248,125,123,19,9,10,229,116,113,131,68,63,219,112,107,98,48,50,55,21,34,1,0,1,87,87,24,23,15,9,5,7,4,63,29,34,3,67,0,14,11
52406096,0,,,166,79,87,11,8,3,155,71,84,92,48,44,152,71,81,63,23,40,40,13,27,1,0,1,61,61,12,20,9,15,3,2,0,48,30,18,2,44,0,9,8
52406098,2,52406087,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406100,1,,52406101,36,17,19,8,5,3,39,18,21,20,9,11,38,17,21,19,9,10,18,9,9,0,0,0,14,14,5,6,2,0,0,0,3,11,8,3,2,12,0,3,3
52406101,2,52406100,,11,6,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406107,2,52406108,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406108,1,,52406107,73,39,34,2,1,1,73,39,34,34,19,15,73,39,34,39,20,19,20,10,10,0,0,0,29,29,8,8,7,6,0,1,0,22,13,9,0,27,0,6,4
52406109,0,,,12,6,6,0,0,0,12,6,6,9,6,3,12,6,6,3,0,3,3,0,3,0,0,0,5,5,1,2,1,1,0,0,0,4,3,1,0,3,0,0,0
52406110,0,,,21,10,11,1,0,1,20,10,10,7,4,3,18,9,9,13,6,7,11,4,7,0,0,0,9,9,3,3,1,1,1,0,0,6,3,3,0,9,0,3,1
52406114,2,52406115,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406115,1,,52406114,28,13,15,1,0,1,33,16,17,19,10,9,32,16,16,14,6,8,6,2,4,0,0,0,13,13,4,6,2,3,0,0,0,11,7,4,1,9,0,2,3
52406119,0,,,12,5,7,1,1,0,11,4,7,6,2,4,10,4,6,5,2,3,4,1,3,0,0,0,4,4,1,1,1,0,0,1,0,3,1,2,0,4,0,1,1
52406120,0,,,12,7,5,0,0,0,12,7,5,6,4,2,12,7,5,6,3,3,4,1,3,0,0,0,4,4,1,1,0,1,1,0,0,3,1,2,0,4,0,1,0
52406121,2,52406131,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406125,1,,52406135,46,25,21,3,1,2,50,27,23,30,16,14,48,26,22,20,11,9,8,3,5,0,0,0,14,14,5,4,1,1,4,1,1,12,7,5,1,14,0,4,1
52406131,1,,52406121,15,7,8,1,1,0,20,10,10,12,7,5,19,9,10,8,3,5,5,1,4,0,0,0,6,6,3,1,1,0,0,1,1,4,2,2,0,5,0,2,0
52406133,2,52406142,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406135,2,52406125,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406138,2,52406148,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406142,1,,52406133,2,1,1,0,0,0,9,4,5,4,2,2,9,4,5,5,2,3,4,2,2,0,0,0,1,1,1,4,0,0,0,0,0,4,3,1,0,3,0,1,2
52406147,0,,,31,14,17,1,0,1,30,14,16,21,9,12,26,13,13,9,5,4,5,2,3,0,0,0,8,8,1,2,1,0,2,1,1,7,3,4,1,6,0,1,1
52406148,1,,52406138;52406149,49,25,24,5,3,2,59,29,30,33,16,17,57,28,29,26,13,13,14,7,7,0,0,0,18,18,4,7,7,2,1,2,0,19,13,6,1,15,0,1,4
52406149,2,52406148,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406151,2,52406152,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406152,1,,52406151,15,9,6,2,1,1,21,11,10,13,7,6,20,11,9,8,4,4,4,1,3,0,0,0,6,6,2,3,0,1,1,1,0,6,4,2,0,6,0,1,1
52406154,0,,,88,42,46,4,1,3,84,41,43,53,31,22,82,40,42,31,10,21,24,8,16,0,0,0,33,33,9,7,8,4,5,0,0,23,14,9,0,23,0,7,1
52406155,0,,,20,11,9,0,0,0,20,11,9,7,5,2,20,11,9,13,6,7,9,3,6,0,0,0,10,10,4,3,2,1,0,0,0,6,5,1,0,8,0,3,2
52406157,0,,,44,24,20,5,5,0,39,19,20,23,12,11,38,18,20,16,7,9,6,2,4,0,0,0,12,12,0,2,6,2,0,1,1,12,8,4,0,10,0,0,1
52406158,0,,,27,15,12,0,0,0,27,15,12,13,6,7,27,15,12,14,9,5,7,6,1,0,0,0,11,11,3,4,1,2,1,0,0,8,5,3,0,11,0,3,3
52406160,0,,,111,55,56,7,3,4,104,52,52,51,29,22,99,49,50,53,23,30,35,15,20,0,0,0,45,45,9,19,10,5,0,1,1,36,28,8,2,35,0,6,11
52406161,0,,,17,8,9,1,1,0,16,7,9,10,5,5,15,7,8,6,2,4,3,0,3,0,0,0,7,7,1,4,0,2,0,0,0,6,5,1,0,5,0,1,1
52406162,1,,52406163,16,7,9,0,0,0,20,9,11,8,4,4,20,9,11,12,5,7,8,2,6,0,0,0,8,8,5,1,3,1,0,0,0,5,2,3,0,8,0,3,0
52406163,2,52406162,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406164,0,,,51,30,21,3,3,0,48,27,21,26,16,10,47,26,21,22,11,11,5,2,3,0,0,0,25,25,9,10,4,1,0,1,0,16,11,5,1,16,1,4,2
52406166,0,,,29,14,15,3,1,2,26,13,13,15,7,8,24,13,11,11,6,5,5,3,2,0,0,0,9,9,2,4,0,0,1,0,2,7,4,3,1,7,0,0,4
52406167,0,,,14,7,7,0,0,0,14,7,7,7,3,4,14,7,7,7,4,3,4,1,3,0,0,0,6,6,1,2,3,0,0,0,0,5,3,2,0,5,0,1,0
52406168,0,,,54,27,27,4,2,2,50,25,25,29,13,16,47,24,23,21,12,9,12,8,4,2,1,1,21,21,5,8,3,3,0,2,0,16,14,2,1,13,0,3,5
52406170,0,,,32,17,15,0,0,0,32,17,15,15,9,6,31,16,15,17,8,9,12,5,7,0,0,0,17,17,8,6,0,3,0,0,0,8,6,2,0,14,0,7,1
52406172,0,,,99,50,49,8,6,2,91,44,47,54,29,25,90,44,46,37,15,22,22,9,13,0,0,0,35,35,7,12,4,7,2,3,0,28,16,12,1,23,0,4,4
52406173,0,,,28,13,15,0,0,0,28,13,15,17,9,8,26,13,13,11,4,7,4,1,3,0,0,0,11,11,1,7,2,0,0,0,1,10,8,2,0,7,0,1,2
52406174,0,,,107,55,52,9,8,1,98,47,51,48,22,26,89,43,46,50,25,25,32,18,14,0,0,0,42,42,14,11,6,4,5,2,0,28,20,8,1,31,0,9,9
52406176,0,,,41,20,21,6,4,2,35,16,19,24,12,12,33,16,17,11,4,7,5,2,3,0,0,0,14,14,3,2,4,3,2,0,0,11,6,5,1,9,0,2,1
52406177,0,,,53,29,24,3,2,1,50,27,23,30,21,9,50,27,23,20,6,14,15,5,10,1,0,1,16,16,1,4,4,4,2,1,0,15,8,7,0,12,0,0,0
52406178,0,,,23,14,9,6,5,1,17,9,8,10,6,4,17,9,8,7,3,4,6,2,4,0,0,0,9,9,2,3,1,3,0,0,0,7,7,0,2,5,0,1,1
52406179,2,52406189,,10,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406183,0,,,127,64,63,10,5,5,117,59,58,66,36,30,117,59,58,51,23,28,29,11,18,0,0,0,48,48,10,17,12,3,2,3,1,38,25,13,3,35,0,7,8
52406184,1,,52406185,32,16,16,3,2,1,35,16,19,24,13,11,33,16,17,11,3,8,8,2,6,0,0,0,12,12,4,2,4,2,2,0,0,9,5,4,1,10,0,3,0
52406185,2,52406184,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406186,0,,,89,45,44,2,1,1,87,44,43,48,26,22,84,43,41,39,18,21,24,12,12,0,0,0,39,39,12,13,9,3,0,2,0,27,20,7,1,27,0,7,7
52406187,2,52406188,,10,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406188,1,,52406187,104,50,54,10,6,4,104,49,55,58,30,28,100,47,53,46,19,27,30,10,20,0,0,0,39,39,8,15,10,3,3,2,1,33,23,10,0,32,0,7,8
52406189,1,,52406179,142,72,70,10,8,2,142,69,73,84,43,41,134,65,69,58,26,32,28,12,16,1,0,1,41,41,5,11,8,7,6,6,1,39,19,20,2,37,0,4,4
52406192,0,,,65,30,35,2,1,1,63,29,34,39,18,21,60,28,32,24,11,13,10,3,7,0,0,0,22,22,2,7,6,5,1,1,0,20,13,7,1,15,0,2,4
52406193,1,,52406194,129,60,69,7,4,3,128,59,69,73,33,40,122,58,64,55,26,29,31,10,21,2,2,0,54,54,19,20,7,6,4,2,0,39,30,9,1,39,0,10,12
52406194,2,52406193,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406195,0,,,61,30,31,6,2,4,55,28,27,30,16,14,52,27,25,25,12,13,13,6,7,0,0,0,20,20,3,5,5,3,3,1,0,17,11,6,1,15,0,2,3
52406196,0,,,119,59,60,12,8,4,107,51,56,55,26,29,105,49,56,52,25,27,24,8,16,0,0,0,41,41,7,14,9,6,1,2,2,34,24,10,4,32,0,6,9
52406197,0,,,46,25,21,5,4,1,41,21,20,22,14,8,40,20,20,19,7,12,13,3,10,0,0,0,20,20,8,6,2,2,1,0,1,12,7,5,2,13,0,5,3
52406198,0,,,219,113,106,2,2,0,217,111,106,127,66,61,213,110,103,90,45,45,53,23,30,1,0,1,76,76,11,25,15,17,4,3,1,65,37,28,1,61,0,6,12
52406199,0,,,178,85,93,13,6,7,164,78,86,95,45,50,160,77,83,69,33,36,42,18,24,0,0,0,63,63,14,19,11,9,6,2,2,49,27,22,6,46,0,8,13
52406200,0,,,49,24,25,1,0,1,48,24,24,24,13,11,47,24,23,24,11,13,14,5,9,0,0,0,17,17,2,7,4,1,1,2,0,15,9,6,1,15,0,2,5
52406201,0,,,140,77,63,9,4,5,131,73,58,62,37,25,128,70,58,69,36,33,36,18,18,1,0,1,61,61,20,22,10,2,5,1,1,41,31,10,3,47,1,13,14
52406202,0,,,10,4,6,0,0,0,10,4,6,6,2,4,10,4,6,4,2,2,2,1,1,0,0,0,4,4,2,1,0,0,0,1,0,2,1,1,0,3,0,1,1
52406203,0,,,79,42,37,1,1,0,78,41,37,50,31,19,71,34,37,28,10,18,16,4,12,1,0,1,40,40,24,4,5,4,2,1,0,16,6,10,0,18,10,6,2
52406204,0,,,285,200,85,15,8,7,269,192,77,207,161,46,224,153,71,62,31,31,34,15,19,2,2,0,179,179,128,23,16,5,3,2,2,50,35,15,2,43,68,10,10
52406205,2,52406206,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406206,1,,52406205,282,176,106,15,9,6,273,169,104,168,122,46,240,140,100,105,47,58,65,25,40,1,0,1,153,152,108,24,13,6,2,0,2,47,41,6,4,47,48,18,10
52406207,0,,,16,11,5,2,2,0,14,9,5,9,6,3,14,9,5,5,3,2,2,1,1,0,0,0,8,8,4,1,2,1,0,0,0,4,4,0,0,3,1,1,1
52406210,0,,,49,25,24,4,1,3,45,24,21,25,15,10,42,22,20,20,9,11,7,2,5,0,0,0,18,18,5,6,2,2,1,1,1,13,7,6,1,11,0,4,1
52406211,0,,,28,15,13,1,0,1,27,15,12,16,11,5,25,13,12,11,4,7,9,3,6,0,0,0,11,11,3,3,2,2,1,0,0,8,6,2,0,7,0,1,1
52406212,0,,,10,5,5,0,0,0,10,5,5,8,4,4,10,5,5,2,1,1,2,1,1,0,0,0,4,4,1,0,3,0,0,0,0,3,2,1,0,2,0,1,0
52406213,0,,,105,58,47,10,3,7,95,55,40,68,41,27,90,51,39,27,14,13,11,3,8,1,0,1,50,50,24,11,7,5,2,0,1,26,16,10,2,21,17,2,5
52406214,0,,,32,23,9,0,0,0,32,23,9,25,19,6,27,18,9,7,4,3,3,1,2,0,0,0,22,22,16,2,4,0,0,0,0,6,4,2,0,6,10,0,1
52406216,0,,,83,39,44,10,4,6,73,35,38,30,14,16,72,35,37,43,21,22,17,9,8,2,1,1,36,36,7,20,3,3,3,0,0,29,26,3,4,26,0,5,17
52406217,0,,,770,369,401,36,21,15,734,348,386,305,140,165,719,339,380,429,208,221,187,89,98,3,1,2,359,359,94,189,36,23,8,5,4,261,216,45,7,283,1,68,117
52406218,0,,,116,67,49,10,8,2,106,59,47,64,38,26,100,56,44,42,21,21,14,7,7,2,2,0,54,54,24,12,9,6,1,2,0,30,25,5,3,30,2,13,7
